standardized_state,state_name,record_type,source_name,coverage_scope,refresh_date
CA,California,COURT,El Dorado County Superior Court,El Dorado,2024-05-02
CA,California,WARRANT,Ca Yolo County Most Wanted,STATEWIDE,2024-05-02
CA,California,SOR,California Sex Offender Registry,STATEWIDE,2024-05-02
CA,California,COURT,Marin County Superior Court,STATEWIDE,2024-05-02
CA,California,ARREST,Boardman Police Department,STATEWIDE,2024-05-02
CA,California,WARRANT,Ca Orange Warrant,STATEWIDE,2024-05-02
CA,California,COURT,Santa Cruz Superior Court,Santa Cruz,2024-06-21
CA,California,ARREST,Arrest Log,STATEWIDE,2024-05-02
CA,California,ARREST,Fresno Arrest,Fresno,2024-05-02
CA,California,DOC,California Department Of Corrections,San Bernardino,2024-05-02
CA,California,DOC,California Department Of Corrections,Kern,2024-05-02
CA,California,DOC,California Department Of Corrections,STATEWIDE,2024-05-02
CA,California,ARREST,Ca Arrest,STATEWIDE,2024-05-02
CA,California,ARREST,El Dorado County,STATEWIDE,2024-05-02
CA,California,DOC,California Department Of Corrections,Solano,2024-05-02
CA,California,COURT,Sacramento Superior Court,STATEWIDE,2024-05-02
CA,California,WARRANT,Ca San Diego County Most Wanted,STATEWIDE,2024-05-02
CA,California,ARREST,Sutter County,Sutter,2024-05-02
CA,California,ARREST,Alameda County,STATEWIDE,2024-05-02
CA,California,DOC,California Department Of Corrections,Fresno,2024-05-02
CA,California,COURT,Ca Criminal,STATEWIDE,2024-08-26
CA,California,ARREST,Fairfield Solano County,Solano,2024-05-02
CA,California,ARREST,Uncategorized,STATEWIDE,2024-05-02
CA,California,COURT,Del Norte County Superior Court,STATEWIDE,2024-05-02
CA,California,COURT,San Mateo County Superior Court,STATEWIDE,2024-05-02
CA,California,COURT,Ventura Superior Court,Ventura,2024-05-02
CA,California,WARRANT,Ca Merced Most Wanted,STATEWIDE,2024-05-02
CA,California,ARREST,Napa County,STATEWIDE,2024-05-02
CA,California,ARREST,Uncategorized,Tulare,2024-05-02
CA,California,ARREST,Uncategorized,Merced,2024-05-02
CA,California,WARRANT,Ca Orange Most Wanted,Orange,2024-05-02
CA,California,DOC,California Department Of Corrections,Stanislaus,2024-05-02
CA,California,ARREST,Tulare County,STATEWIDE,2024-05-02
CA,California,ARREST,Anoka County,STATEWIDE,2024-05-02
CA,California,WARRANT,Ca San Diego County Warrant,San Diego,2024-05-02
CA,California,DOC,California Department Of Corrections,Merced,2024-05-02
CA,California,COURT,Siskiyou County Superior Court,STATEWIDE,2024-05-02
CA,California,COURT,Colusa County Superior Court,STATEWIDE,2024-05-02
CA,California,DOC,California Department Of Corrections,Tulare,2024-05-02
CA,California,COURT,Los Angeles Superior Court,Los Angeles,2024-05-02
CA,California,ARREST,San Mateo County,STATEWIDE,2024-05-02
CA,California,ARREST,Orange County Arrest,Orange,2024-05-02
CA,California,ARREST,Big Horn County,San Bernardino,2024-05-02
CA,California,ARREST,"Glendora Police Dept. Jail Recent Booking List W/ Details, By Name",STATEWIDE,2024-10-14
CA,California,ARREST,Barren County,STATEWIDE,2024-05-02
CA,California,ARREST,Morrow County,STATEWIDE,2024-05-02
CA,California,COURT,Colusa County Superior Court,Colusa,2024-05-02
CA,California,COURT,Siskiyou County Superior Court,Siskiyou,2024-05-02
CA,California,WARRANT,Ca Anaheim Most County Wanted,STATEWIDE,2024-05-02
CA,California,COURT,San Luis Obispo Superior Court,San Luis Obispo,2024-05-02
CA,California,DOC,California Department Of Corrections,Alameda,2024-05-02
CA,California,COURT,Santa Barbara Superior Court,Santa Barbara,2024-05-02
CA,California,ARREST,Lee County,STATEWIDE,2024-05-02
CA,California,ARREST,Madera County,STATEWIDE,2024-05-02
CA,California,COURT,Tehama County Superior Court,Tehama,2024-05-02
CA,California,ARREST,Alpine County,STATEWIDE,2024-05-02
CA,California,WARRANT,Ca Ventura Most Wanted,STATEWIDE,2024-05-02
CA,California,ARREST,Glendora Police Dept,STATEWIDE,2024-05-02
CA,California,ARREST,Oklahoma County,STATEWIDE,2024-05-02
CA,California,COURT,Stanislaus Superior Court,Stanislaus,2024-05-02
CA,California,COURT,Shasta County  Superior Court,STATEWIDE,2024-05-02
CA,California,ARREST,Cobb County,STATEWIDE,2024-05-02
CA,California,COURT,Fresno Superior Court,Fresno,2024-05-02
CA,California,COURT,Placer County Superior Court,STATEWIDE,2024-05-02
CA,California,ARREST,Mendocino County,STATEWIDE,2024-05-02
CA,California,ARREST,Idaho,STATEWIDE,2024-05-02
CA,California,ARREST,Marin County,STATEWIDE,2024-05-02
CA,California,DOC,California Department Of Corrections,Monterey,2024-05-02
CA,California,WARRANT,Ca San Gabriel Most Wanted,STATEWIDE,2024-05-02
CA,California,DOC,California Department Of Corrections,Los Angeles,2024-05-02
CA,California,DOC,California Department Of Corrections,Ventura,2024-05-02
CA,California,ARREST,Broward County,STATEWIDE,2024-05-02
CA,California,DOC,California Department Of Corrections,San Mateo,2024-05-02
CA,California,ARREST,Sutter County,STATEWIDE,2024-05-02
CA,California,ARREST,Madera County,Madrea,2024-05-02
CA,California,ARREST,Lodi Police Department,San Joaquin,2024-05-02
CA,California,COURT,San Diego Superior Court,STATEWIDE,2024-05-02
CA,California,ARREST,Uncategorized,Monterey,2024-05-02
CA,California,COURT,Santa Cruz Superior Court,San Bernadino,2024-05-02
CA,California,DOC,California Department Of Corrections,Sacramento,2024-05-02
CA,California,ARREST,Mono County Sheriffs Department,STATEWIDE,2024-10-14
CA,California,COURT,Nevada County Superior Court,Nevada,2024-05-02
CA,California,WARRANT,Ca Visalia Most Wanted Criminal,STATEWIDE,2024-05-02
CA,California,COURT,Contra Costa Superior Court,Contra Costa,2024-05-02
CA,California,COURT,Riverside Superior Court,Riverside,2024-05-02
CA,California,WARRANT,Ca Sacramento County Most Wanted,STATEWIDE,2024-05-02
CA,California,ARREST,Berkeley Police Department,STATEWIDE,2024-05-02
CA,California,COURT,Glenn County Superior Court,Glenn,2024-05-02
CO,Colorado,ARREST,Mesa County,Mesa,2024-05-02
CO,Colorado,ARREST,Jefferson County,Westminster,2024-05-02
CO,Colorado,WARRANT,Co Eagle County Most Wanted,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Hendry County,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Denver County,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Pueblo County,STATEWIDE,2024-05-02
CO,Colorado,DOC,Colorado Department Of Corrections,Adams,2024-05-02
CO,Colorado,DOC,Colorado Department Of Corrections,Mesa,2024-05-02
CO,Colorado,ARREST,El Paso County,El Paso,2024-05-02
CO,Colorado,ARREST,Douglas County,STATEWIDE,2024-05-02
CO,Colorado,COURT,Colorado Judicial System (Aoc),Denver,2024-06-21
CO,Colorado,ARREST,Michigan,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Garfield County,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Duval County,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Archuleta County,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Mesa County,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Wake County,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Knox County,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Hillsborough County,STATEWIDE,2024-05-02
CO,Colorado,DOC,Colorado Department Of Corrections,Jefferson,2024-05-02
CO,Colorado,COURT,Colorado Judicial System (Aoc),Montezuma,2024-06-21
CO,Colorado,ARREST,Sarasota County,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Forsyth County,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Orange County,STATEWIDE,2024-05-02
CO,Colorado,DOC,Colorado Department Of Corrections,Boulder,2024-05-02
CO,Colorado,COURT,Lakewood Municipal Court,STATEWIDE,2024-07-30
CO,Colorado,ARREST,Jefferson County,Arapahoe,2024-05-02
CO,Colorado,WARRANT,Co Doc Fugitive,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Broward County,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Florida,STATEWIDE,2024-05-02
CO,Colorado,WARRANT,Co Adams County Most Wanted,STATEWIDE,2024-05-02
CO,Colorado,DOC,Colorado Department Of Corrections,Larimer,2024-05-02
CO,Colorado,ARREST,Jefferson County,Arvada,2024-05-02
CO,Colorado,ARREST,Jefferson County,Adams,2024-05-02
CO,Colorado,ARREST,El Paso County,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Hillsdale County,STATEWIDE,2024-05-02
CO,Colorado,WARRANT,Co Larimer County Most Wanted,STATEWIDE,2024-05-02
CO,Colorado,COURT,Colorado Judicial System (Aoc),Otero,2024-06-21
CO,Colorado,DOC,Colorado Department Of Corrections,El Paso,2024-05-02
CO,Colorado,ARREST,Co Arrest Log Arrest,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Forrest County,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Leon County,STATEWIDE,2024-05-02
CO,Colorado,WARRANT,Co Longmont Most Wanted,STATEWIDE,2024-05-02
CO,Colorado,DOC,Colorado Department Of Corrections,Arapahoe,2024-05-02
CO,Colorado,DOC,Colorado Department Of Corrections,Fremont,2024-05-02
CO,Colorado,ARREST,Uncategorized,STATEWIDE,2024-05-02
CO,Colorado,DOC,Colorado Department Of Corrections,Weld,2024-05-02
CO,Colorado,DOC,Colorado Department Of Corrections,Pueblo,2024-05-02
CO,Colorado,ARREST,Lee County,STATEWIDE,2024-05-02
CO,Colorado,WARRANT,Co Weld Warrant,Weld,2024-05-02
CO,Colorado,DOC,Colorado Department Of Corrections,STATEWIDE,2024-05-02
CO,Colorado,DOC,Colorado Department Of Corrections,Denver,2024-05-02
CO,Colorado,ARREST,Teller County,STATEWIDE,2024-05-02
CO,Colorado,WARRANT,Co Longmont City Most Wanted #2,STATEWIDE,2024-05-02
CO,Colorado,WARRANT,Co Boulder Most Wanted,STATEWIDE,2024-05-02
CO,Colorado,COURT,Denver County Court,Denver,2024-05-02
CO,Colorado,ARREST,Alpena County,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Sedgwick County,STATEWIDE,2024-10-14
CO,Colorado,ARREST,Marion County,STATEWIDE,2024-05-02
CO,Colorado,COURT,Uncategorized,STATEWIDE,2024-05-02
CO,Colorado,ARREST,St. Tammany County,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Uncategorized,Mesa,2024-05-02
CO,Colorado,WARRANT,Co Denver Field Division Most Wanted,STATEWIDE,2024-05-02
CO,Colorado,SOR,Colorado Sex Offender Registry,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Essex County,STATEWIDE,2024-05-02
CO,Colorado,ARREST,Osceola County,STATEWIDE,2024-05-02
CO,Colorado,DOC,Colorado Department Of Corrections,Douglas,2024-05-02
CT,Connecticut,COURT,Connecticut Administrative Office Of The Courts,Bridgeport,2024-05-02
CT,Connecticut,COURT,Connecticut Administrative Office Of The Courts,New Britain,2024-05-02
CT,Connecticut,COURT,Ct Aoc,Fairfield,2024-05-02
CT,Connecticut,COURT,Connecticut Administrative Office Of The Courts,New Haven,2024-05-02
CT,Connecticut,COURT,Connecticut Administrative Office Of The Courts,Waterbury,2024-05-02
CT,Connecticut,ARREST,Uncategorized,STATEWIDE,2024-05-02
CT,Connecticut,ARREST,Connecticut Arrest,STATEWIDE,2024-05-02
CT,Connecticut,COURT,Ct Criminal,Fairfield,2024-05-02
CT,Connecticut,ARREST,Ct Arrest Log Arrest,STATEWIDE,2024-05-02
CT,Connecticut,SOR,Connecticut Sex Offender Registry,STATEWIDE,2024-05-02
CT,Connecticut,WARRANT,Ct New Haven Most Wanted,STATEWIDE,2024-05-02
CT,Connecticut,WARRANT,Ct Shelton Police Dep Most Wanted,STATEWIDE,2024-05-02
CT,Connecticut,COURT,Ct Ct Aoc Criminal,STATEWIDE,2024-05-02
CT,Connecticut,COURT,Connecticut Administrative Office Of The Courts,Norwalk,2024-05-02
DC,District of Columbia,SOR,Washington Dc Sex Offender Registry,STATEWIDE,2024-05-02
DC,District of Columbia,SOR,Sex Offender Registry S2,STATEWIDE,2024-05-02
DC,District of Columbia,SOR,Washington Dc Sex Offender Registry,STATEWIDE,2024-05-02
DC,District of Columbia,DOC,Dc Dept Of Corrections,STATEWIDE,2024-05-02
DC,District of Columbia,DOC,Dc Dept Of Corrections,STATEWIDE,2024-05-02
DE,Delaware,WARRANT,De Dover Police Most Wanted,STATEWIDE,2024-05-02
DE,Delaware,WARRANT,Delaware Criminal Justice Information System - Wan,New Castle,2024-05-02
DE,Delaware,SOR,Delaware Sex Offender Registry,STATEWIDE,2024-05-02
DE,Delaware,WARRANT,Delaware Criminal Justice Information System - Wan,STATEWIDE,2024-05-02
DE,Delaware,WARRANT,Delaware County - Warrants,STATEWIDE,2024-05-02
DE,Delaware,COURT,Delaware County - Common Pleas,STATEWIDE,2024-05-02
DE,Delaware,COURT,Delaware County - Municipal Court,STATEWIDE,2024-05-02
DE,Delaware,COURT,Uncategorized,STATEWIDE,2024-05-02
DE,Delaware,SOR,Sex Offender Registry S2,STATEWIDE,2024-05-02
DE,Delaware,WARRANT,De New Castle Most Wanted,STATEWIDE,2024-05-02
DE,Delaware,WARRANT,De Dewey Beach Wanted Persons,STATEWIDE,2024-05-02
DE,Delaware,WARRANT,De Delaware State Police Most Wanted,STATEWIDE,2024-05-02
DE,Delaware,WARRANT,De Rehoboth Beach Most Wanted,STATEWIDE,2024-05-02
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),Monroe,2024-05-02
FL,Florida,ARREST,St Lucie County,STATEWIDE,2024-05-02
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),Citrus,2024-05-02
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),Bay,2024-05-02
FL,Florida,WARRANT,Fl Polk County Most Wanted,STATEWIDE,2024-05-02
FL,Florida,ARREST,Escambia,STATEWIDE,2024-05-02
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),Manatee,2024-05-02
FL,Florida,COURT,Charlotte County Clerk Of Courts,STATEWIDE,2024-05-02
FL,Florida,ARREST,Coweta County,STATEWIDE,2024-05-02
FL,Florida,DOC,Florida Department Of Corrections,Polk,2024-05-02
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),Hillsborough,2024-05-02
FL,Florida,COURT,Leon County Clerk Of Courts,Leon,2024-05-02
FL,Florida,ARREST,Hillsborough,STATEWIDE,2024-05-02
FL,Florida,COURT,Madison County Clerk Of Courts,STATEWIDE,2024-08-26
FL,Florida,ARREST,Flagler County,STATEWIDE,2024-05-02
FL,Florida,ARREST,Columbia County,STATEWIDE,2024-05-02
FL,Florida,ARREST,Dade County,STATEWIDE,2024-05-02
FL,Florida,ARREST,Highlands County,STATEWIDE,2024-05-02
FL,Florida,ARREST,Hardee County,Hardee,2024-10-14
FL,Florida,ARREST,Santa Rosa County,STATEWIDE,2024-05-02
FL,Florida,ARREST,Jefferson County,STATEWIDE,2024-05-02
FL,Florida,ARREST,Muskegon County,STATEWIDE,2024-05-02
FL,Florida,COURT,Gulf County Clerk Of Courts,STATEWIDE,2024-08-26
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),Palm Beach,2024-05-02
FL,Florida,ARREST,San Miguel County,STATEWIDE,2024-05-02
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),Pasco,2024-05-02
FL,Florida,COURT,Baker County Clerk Of Courts,Baker,2024-05-02
FL,Florida,COURT,Orange County Clerk Of Courts,STATEWIDE,2024-05-02
FL,Florida,COURT,St Lucie County Clerk Of Courts,St. Lucie,2024-05-02
FL,Florida,COURT,Columbia County Clerk Of Courts,STATEWIDE,2024-08-26
FL,Florida,ARREST,Martin County,Martin,2024-05-02
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),Columbia,2024-05-02
FL,Florida,ARREST,Citrus County,Citrus,2024-05-02
FL,Florida,ARREST,Polk,STATEWIDE,2024-05-02
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),Clay,2024-05-02
FL,Florida,ARREST,Canyon County,STATEWIDE,2024-05-02
FL,Florida,ARREST,Martin County,STATEWIDE,2024-05-02
FL,Florida,ARREST,St Lucie County,St. Lucie,2024-05-02
FL,Florida,ARREST,Oakland County,STATEWIDE,2024-05-02
FL,Florida,COURT,Marion County Clerk Of Courts,STATEWIDE,2024-08-26
FL,Florida,ARREST,Hernando County,STATEWIDE,2024-05-02
FL,Florida,ARREST,Rockdale County,STATEWIDE,2024-05-02
FL,Florida,WARRANT,Fl Hardee Warrant,Hardee,2024-05-02
FL,Florida,SOR,Florida Sex Offender Registry,STATEWIDE,2024-05-02
FL,Florida,SOR,Florida Sex Offender Registry,STATEWIDE,2024-05-02
FL,Florida,COURT,Washington County Clerk Of Courts,STATEWIDE,2024-08-26
FL,Florida,DOC,Florida Department Of Corrections,St. Lucie,2024-05-02
FL,Florida,WARRANT,Fl Highway Patrol Most Wanted,STATEWIDE,2024-05-02
FL,Florida,DOC,Florida Department Of Corrections,Marion,2024-05-02
FL,Florida,ARREST,St. Lucie,STATEWIDE,2024-05-02
FL,Florida,ARREST,Manatee County,STATEWIDE,2024-05-02
FL,Florida,DOC,Florida Department Of Corrections,Orange,2024-05-02
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),Osceloa,2024-05-02
FL,Florida,COURT,Volusia County Clerk Of Courts,Volusia,2024-05-02
FL,Florida,ARREST,Hardee County,STATEWIDE,2024-05-02
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),Dixie,2024-05-02
FL,Florida,COURT,Lee County Clerk Of Courts,STATEWIDE,2024-05-02
FL,Florida,ARREST,St. Johns County,STATEWIDE,2024-05-02
FL,Florida,WARRANT,Fl Collier Warrant,Collier,2024-05-02
FL,Florida,ARREST,Walton,STATEWIDE,2024-05-02
FL,Florida,COURT,Manatee County Clerk Of Courts,Manatee,2024-05-02
FL,Florida,ARREST,Jacksonville,STATEWIDE,2024-05-02
FL,Florida,ARREST,Duval County,STATEWIDE,2024-05-02
FL,Florida,COURT,Monroe County Clerk Of Courts,Monroe,2024-05-02
FL,Florida,WARRANT,Fl Baker County Most Wanted,STATEWIDE,2024-05-02
FL,Florida,ARREST,Suwannee County,STATEWIDE,2024-05-02
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),Hernando,2024-05-02
FL,Florida,WARRANT,Fl Riviera Beach Most Wanted,STATEWIDE,2024-05-02
FL,Florida,ARREST,Hernando,STATEWIDE,2024-05-02
FL,Florida,ARREST,Marion County,STATEWIDE,2024-05-02
FL,Florida,ARREST,Alachua,Alachua,2024-05-02
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),Lee,2024-05-02
FL,Florida,ARREST,Lee County,STATEWIDE,2024-05-02
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),Franklin,2024-05-02
FL,Florida,COURT,Pasco County Clerk Of Courts,STATEWIDE,2024-08-26
FL,Florida,WARRANT,Fl Miami Dea Most Wanted Fugitives,STATEWIDE,2024-05-02
FL,Florida,COURT,Uncategorized,STATEWIDE,2024-05-02
FL,Florida,COURT,Columbia County Clerk Of Courts,Columbia,2024-05-02
FL,Florida,WARRANT,Fl Alachua County Most Wanted,Alachua,2024-05-02
FL,Florida,COURT,Walton County Clerk Of Courts,STATEWIDE,2024-08-26
FL,Florida,ARREST,Madison,STATEWIDE,2024-05-02
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),Okaloosa,2024-05-02
FL,Florida,DOC,Florida Department Of Corrections,Brevard,2024-05-02
FL,Florida,COURT,Palm Beach Clerk Of Courts,STATEWIDE,2024-05-02
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),Volusia,2024-05-02
FL,Florida,ARREST,Duval,STATEWIDE,2024-05-02
FL,Florida,COURT,Lafayette County Clerk Of Courts,STATEWIDE,2024-05-02
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),Santa Rosa,2024-05-02
FL,Florida,ARREST,Sumter,STATEWIDE,2024-05-02
FL,Florida,COURT,Hendry County Clerk Of Courts,STATEWIDE,2024-08-26
FL,Florida,COURT,Putnam County Clerk Of Courts,STATEWIDE,2024-08-26
FL,Florida,COURT,Calhoun County Clerk Of Courts,Calhoun,2024-05-02
FL,Florida,ARREST,Tulsa County,STATEWIDE,2024-05-02
FL,Florida,ARREST,Broward County,STATEWIDE,2024-05-02
FL,Florida,DOC,Florida Department Of Corrections,Manatee,2024-05-02
FL,Florida,ARREST,Gwinnett County,STATEWIDE,2024-05-02
FL,Florida,COURT,Hernando County Clerk Of Courts,STATEWIDE,2024-08-26
FL,Florida,ARREST,Glades,STATEWIDE,2024-05-02
FL,Florida,ARREST,St. John''S,STATEWIDE,2024-05-02
FL,Florida,ARREST,Clark County,STATEWIDE,2024-05-02
FL,Florida,DOC,Florida Department Of Corrections,Bay,2024-05-02
FL,Florida,ARREST,Saint Lucie County,STATEWIDE,2024-05-02
FL,Florida,COURT,Lake County Clerk Of Courts,Lake,2024-05-02
FL,Florida,WARRANT,Fl Emerald Coast Most Wanted,STATEWIDE,2024-05-02
FL,Florida,ARREST,Highlands,STATEWIDE,2024-05-02
FL,Florida,WARRANT,Fl Monroe County Most Wanted,Monroe,2024-05-02
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),Brevard,2024-05-02
FL,Florida,COURT,St Johns County Clerk Of Courts,STATEWIDE,2024-05-02
FL,Florida,ARREST,Seminole,STATEWIDE,2024-05-02
FL,Florida,ARREST,Houston County,STATEWIDE,2024-05-02
FL,Florida,DOC,Florida Department Of Corrections,Miami-Dade County,2024-05-02
FL,Florida,COURT,Marion County Clerk Of Courts,Marion,2024-05-02
FL,Florida,WARRANT,Fl Monroe Warrant,Monroe,2024-05-02
FL,Florida,ARREST,Grant County,STATEWIDE,2024-05-02
FL,Florida,WARRANT,Fl Polk Warrant,Polk,2024-05-02
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),St Lucie,2024-05-02
FL,Florida,ARREST,Orange,STATEWIDE,2024-05-02
FL,Florida,COURT,Desoto County Clerk Of Court,De Soto,2024-05-02
FL,Florida,COURT,Fl Department Of Law Enforcement (Aoc),Polk,2024-05-02
FL,Florida,COURT,Jackson County Clerk Of Courts,STATEWIDE,2024-08-26
FL,Florida,ARREST,Brevard,STATEWIDE,2024-05-02
FL,Florida,ARREST,Volusia County,STATEWIDE,2024-05-02
FL,Florida,COURT,Manatee County Clerk Of Courts,STATEWIDE,2024-08-26
FL,Florida,SOR,Sex Offender Registry S2,STATEWIDE,2024-05-02
FL,Florida,ARREST,Citrus County,STATEWIDE,2024-05-02
FL,Florida,COURT,Lake County Clerk Of Courts,STATEWIDE,2024-05-02
FL,Florida,COURT,Hernando County Clerk Of Courts,Hernando,2024-05-02
FL,Florida,ARREST,Lake County,STATEWIDE,2024-05-02
FL,Florida,ARREST,Bay,STATEWIDE,2024-05-02
FL,Florida,WARRANT,Fl Charlotte County Most Wanted,STATEWIDE,2024-05-02
FL,Florida,WARRANT,Fl Jacksonville Most Wanted,STATEWIDE,2024-05-02
FL,Florida,DOC,Florida Department Of Corrections,Pinellas,2024-05-02
FL,Florida,SOR,Florida Predator,STATEWIDE,2024-05-02
FL,Florida,ARREST,Rabun County,STATEWIDE,2024-05-02
FL,Florida,ARREST,Clay County,STATEWIDE,2024-05-02
FL,Florida,ARREST,Manatee,STATEWIDE,2024-05-02
FL,Florida,ARREST,Bernalillo County,STATEWIDE,2024-05-02
FL,Florida,ARREST,Holmes County,STATEWIDE,2024-05-02
