State,Record Type,Source Name,Coverage Level,Last Refresh,Record Count
OK,DOC,Ok Dept Of Corrections,Seminole,2024-05-02 00:00:00,7850
OK,DOC,Ok Dept Of Corrections,Canadian,2024-05-02 00:00:00,12972
OK,DOC,Ok Dept Of Corrections,Kiowa,2024-05-02 00:00:00,2366
OK,Arrest,Jackson County,,2025-07-07 00:00:00,557
OK,Court,Oklahoma Administrative Office Of The Courts,Tulsa,2024-05-02 00:00:00,275181
OK,Court,Oklahoma Administrative Office Of The Courts,,2025-07-16 00:00:00,2229810
OK,Court,Oklahoma Administrative Office Of The Courts,Jackson,2025-07-16 00:00:00,53981
OK,Arrest,Oklahoma Arrest,Tulsa County,2025-07-25 00:00:00,4354
OK,Arrest,Pottawatomie County,,2024-05-02 00:00:00,808
OK,DOC,Ok Dept Of Corrections,Greer,2024-05-02 00:00:00,2256
OK,DOC,Ok Dept Of Corrections,Garfield,2024-05-02 00:00:00,15932
OK,Arrest,Delaware County,Delaware,2025-07-07 00:00:00,7558
OK,DOC,Ok Dept Of Corrections,Ottawa,2024-05-02 00:00:00,8870
OK,Court,Oklahoma Administrative Office Of The Courts,Muskogee,2025-07-16 00:00:00,70639
OK,Court,Oklahoma Administrative Office Of The Courts,Choctaw,2025-07-16 00:00:00,40639
OK,Arrest,Oklahoma County,Oklahoma,2025-07-07 00:00:00,259312
OK,Arrest,Oklahoma Arrest,Pottawatomie County,2025-07-25 00:00:00,548
OK,Arrest,Rogers County,Rogers,2025-07-07 00:00:00,37663
OK,Court,Oklahoma Administrative Office Of The Courts,Atoka,2025-07-16 00:00:00,48671
OK,Court,Oklahoma Administrative Office Of The Courts,Johnston,2025-07-16 00:00:00,27423
OK,Court,Oklahoma Administrative Office Of The Courts,Custer,2025-07-16 00:00:00,112031
OK,Arrest,Oklahoma Arrest,Carter County,2025-07-25 00:00:00,437
OK,Arrest,Oklahoma Arrest,Washington County,2025-07-25 00:00:00,47
OK,Court,Oklahoma Administrative Office Of The Courts,Mcintosh,2025-07-16 00:00:00,42153
OK,Court,Oklahoma Administrative Office Of The Courts,Pontotoc,2025-07-16 00:00:00,55717
OK,DOC,Ok Dept Of Corrections,Carter,2024-05-02 00:00:00,11496
OK,DOC,Ok Dept Of Corrections,Bryan,2024-05-02 00:00:00,8866
OK,Arrest,Oklahoma Arrest,Custer County,2025-07-25 00:00:00,177
OK,DOC,Ok Dept Of Corrections,Kay,2024-05-02 00:00:00,9610
OK,Court,Oklahoma Administrative Office Of The Courts,Oklahoma,2024-05-02 00:00:00,318534
OK,DOC,Ok Dept Of Corrections,Pottawatomie,2024-05-02 00:00:00,15216
OK,Arrest,Oklahoma Arrest,Logan County,2025-07-25 00:00:00,291
OK,Arrest,Comanche County,,2024-05-02 00:00:00,806
OK,DOC,Ok Dept Of Corrections,Lincoln,2024-05-02 00:00:00,6332
OK,DOC,Ok Dept Of Corrections,Marshall,2024-05-02 00:00:00,3760
OK,DOC,Ok Dept Of Corrections,Mayes,2024-05-02 00:00:00,4939
OK,Arrest,Oklahoma Arrest,Wagoner County,2025-07-25 00:00:00,280
OK,Court,Oklahoma Administrative Office Of The Courts,Kingfisher,2025-07-16 00:00:00,30396
OK,DOC,Ok Dept Of Corrections,Logan,2024-05-02 00:00:00,6582
OK,DOC,Ok Dept Of Corrections,Oklahoma,2024-05-02 00:00:00,220888
OK,Arrest,Osage County,,2024-05-02 00:00:00,144
OK,Court,Oklahoma Administrative Office Of The Courts,Okfuskee,2024-05-02 00:00:00,31975
OK,Court,Oklahoma Administrative Office Of The Courts,Murray,2025-07-16 00:00:00,28695
OK,Warrant,Ok Doc Most Wanted,,2024-05-02 00:00:00,98
OK,Court,Oklahoma Administrative Office Of The Courts,Jefferson,2024-05-02 00:00:00,18944
OK,Arrest,Creek County,,2024-05-02 00:00:00,828
OK,DOC,Ok Dept Of Corrections,Le Flore,2024-05-02 00:00:00,8865
OK,Arrest,Beckham County,,2025-07-07 00:00:00,2038
OK,Court,Oklahoma Administrative Office Of The Courts,Love,2025-07-16 00:00:00,34462
OK,Arrest,Uncategorized,,2024-05-02 00:00:00,52676
OK,Arrest,Lincoln County,,2025-07-07 00:00:00,3097
OK,Arrest,Choctaw County,Choctaw,2025-07-07 00:00:00,17025
OK,DOC,Ok Dept Of Corrections,Custer,2024-05-02 00:00:00,10532
OK,Court,Oklahoma Administrative Office Of The Courts,Sequoyah,2025-07-16 00:00:00,50787
OK,Court,Uncategorized,,2024-05-02 00:00:00,73503
OK,Court,Uncategorized,Cleveland,2024-05-02 00:00:00,5902
OK,DOC,Ok Dept Of Corrections,Delaware,2024-05-02 00:00:00,8256
OK,Court,Oklahoma Administrative Office Of The Courts,Ottawa,2025-07-16 00:00:00,64823
OK,Arrest,Oklahoma Arrest,Creek County,2025-07-25 00:00:00,394
OK,DOC,Ok Dept Of Corrections,Haskell,2024-05-02 00:00:00,2433
OK,Court,Oklahoma Administrative Office Of The Courts,Garfield,2024-05-02 00:00:00,40607
OK,Arrest,Mayes County,Mayes,2025-07-07 00:00:00,16752
OK,Court,Oklahoma Administrative Office Of The Courts,Rogers,2024-05-02 00:00:00,36561
OK,Arrest,Seminole County,,2025-07-07 00:00:00,3718
OK,Arrest,Oklahoma,,2025-03-09 00:00:00,668
OK,DOC,Ok Dept Of Corrections,Pittsburg,2024-05-02 00:00:00,10394
OK,DOC,Ok Dept Of Corrections,Choctaw,2024-05-02 00:00:00,3463
OK,Court,Oklahoma Administrative Office Of The Courts,Cotton,2025-07-16 00:00:00,43818
OK,DOC,Ok Dept Of Corrections,Hughes,2024-05-02 00:00:00,3668
OK,Arrest,Sequoyah County,Sequoyah,2025-07-07 00:00:00,5327
OK,Court,Oklahoma Administrative Office Of The Courts,Cherokee,2025-07-16 00:00:00,122210
OK,DOC,Ok Dept Of Corrections,Muskogee,2024-05-02 00:00:00,18302
OK,DOC,Ok Dept Of Corrections,Washita,2024-05-02 00:00:00,3459
OK,Arrest,Oklahoma Arrest,Beckham County,2025-07-25 00:00:00,190
OK,Court,Oklahoma Administrative Office Of The Courts,Seminole,2024-05-02 00:00:00,42815
OK,Arrest,Oklahoma Arrest,Jackson County,2025-07-25 00:00:00,257
OK,Arrest,Oklahoma Arrest,Choctaw County,2025-07-25 00:00:00,155
OK,Court,Oklahoma Administrative Office Of The Courts,Pawnee,2025-07-16 00:00:00,28640
OK,Court,Oklahoma Administrative Office Of The Courts,Logan,2024-05-02 00:00:00,16124
OK,DOC,Ok Dept Of Corrections,Pawnee,2024-05-02 00:00:00,2828
OK,Arrest,Oklahoma Arrest,Cimarron County,2025-07-25 00:00:00,27
OK,Arrest,Oklahoma Arrest,Canadian County,2025-07-25 00:00:00,523
OK,Arrest,Cleveland County,Cleveland,2025-03-09 00:00:00,35509
OK,Court,Oklahoma Administrative Office Of The Courts,Marshall,2025-07-16 00:00:00,30695
OK,Arrest,Pawnee County,,2024-05-02 00:00:00,322
OK,Arrest,Major County,,2025-03-09 00:00:00,416
OK,Court,Oklahoma Administrative Office Of The Courts,Alfalfa,2025-07-16 00:00:00,19952
OK,Court,Oklahoma Administrative Office Of The Courts,Pottawatomie,2025-07-16 00:00:00,62630
OK,Arrest,Oklahoma Arrest,Pawnee County,2025-07-25 00:00:00,153
OK,Court,Oklahoma Administrative Office Of The Courts,Kay,2024-05-02 00:00:00,90123
OK,Court,Oklahoma Administrative Office Of The Courts,Mayes,2025-07-16 00:00:00,58844
OK,Arrest,Grady County,Grady,2025-07-07 00:00:00,41268
OK,Court,Oklahoma Administrative Office Of The Courts,Wagoner,2025-07-16 00:00:00,45548
OK,Warrant,Ok Oklahoma Most Wanted,,2024-05-02 00:00:00,27
OK,Court,Oklahoma Administrative Office Of The Courts,Craig,2025-07-16 00:00:00,64258
OK,Arrest,Bryan County,,2025-07-07 00:00:00,1986
OK,Arrest,Carter County,,2024-05-02 00:00:00,896
OK,Warrant,Ok Tulsa Most Wanted,,2024-05-02 00:00:00,36
OK,Court,Oklahoma Administrative Office Of The Courts,Noble,2025-07-16 00:00:00,23765
OK,DOC,Ok Dept Of Corrections,Kingfisher,2024-05-02 00:00:00,2699
OK,Arrest,Grady County,,2024-05-02 00:00:00,296
OK,DOC,Ok Dept Of Corrections,Garvin,2024-05-02 00:00:00,6089
OK,DOC,Ok Dept Of Corrections,Murray,2024-05-02 00:00:00,3147
OK,Court,Oklahoma Administrative Office Of The Courts,Payne,2024-05-02 00:00:00,44550
OK,Arrest,Oklahoma Arrest,Love County,2025-07-25 00:00:00,184
OK,Arrest,Wagoner County,Wagoner,2025-07-07 00:00:00,14298
OK,Court,Oklahoma Administrative Office Of The Courts,Mccurtain,2025-07-16 00:00:00,75135
OK,DOC,Ok Dept Of Corrections,Sequoyah,2024-05-02 00:00:00,7328
OK,Court,Oklahoma Administrative Office Of The Courts,Harper,2024-05-02 00:00:00,9950
OK,DOC,Ok Dept Of Corrections,Love,2024-05-02 00:00:00,2675
OK,Arrest,Craig County,,2025-07-07 00:00:00,1561
OK,Arrest,Oklahoma Arrest,Seminole County,2025-07-25 00:00:00,338
OK,Court,Oklahoma Administrative Office Of The Courts,Okmulgee,2025-07-16 00:00:00,54852
OK,SOR,Oklahoma Sex Offender Registry,,2025-08-04 00:00:00,16206
OK,Arrest,Caddo County,,2025-07-07 00:00:00,2764
OK,DOC,Ok Dept Of Corrections,Okmulgee,2024-05-02 00:00:00,7359
OK,Court,Oklahoma Administrative Office Of The Courts,Tillman,2024-05-02 00:00:00,9921
OK,Warrant,Ok Tulsa County Warrant,,2024-05-02 00:00:00,88
OK,Arrest,Comanche County,Comanche,2025-07-07 00:00:00,56711
OK,Arrest,Oklahoma Arrest,Cleveland County,2025-07-25 00:00:00,1325
OK,Arrest,Oklahoma Arrest,Sequoyah County,2025-07-25 00:00:00,255
OK,Court,Oklahoma Administrative Office Of The Courts,Creek,2025-07-16 00:00:00,158642
OK,Court,Uncategorized,Garfield,2024-05-02 00:00:00,1230
OK,Court,Oklahoma Administrative Office Of The Courts,Adair,2024-05-02 00:00:00,10348
OK,Court,Oklahoma Administrative Office Of The Courts,Harmon,2024-05-02 00:00:00,6090
OK,DOC,Ok Dept Of Corrections,Rogers,2024-05-02 00:00:00,12876
OK,Court,Oklahoma Administrative Office Of The Courts,Hughes,2025-07-16 00:00:00,24218
OK,Arrest,Pawnee County,Pawnee,2025-07-07 00:00:00,18670
OK,Arrest,Arrest/Us/National/Arrests,Oklahoma County,2025-08-04 00:00:00,615
OK,Court,Uncategorized,Oklahoma,2024-05-02 00:00:00,16584
OK,Arrest,Oklahoma Arrest,Payne County,2025-07-25 00:00:00,315
OK,Court,Oklahoma Administrative Office Of The Courts,Caddo,2025-07-16 00:00:00,83375
OK,DOC,Ok Dept Of Corrections,Cotton,2024-05-02 00:00:00,1646
OK,Arrest,Oklahoma Arrest,,2025-05-15 00:00:00,11508
OK,DOC,Ok Dept Of Corrections,Noble,2024-05-02 00:00:00,1454
OK,Arrest,Oklahoma Arrest,Rogers County,2025-07-25 00:00:00,451
OK,Court,Oklahoma Administrative Office Of The Courts,Pittsburg,2025-07-16 00:00:00,53593
OK,DOC,Ok Dept Of Corrections,Beckham,2024-05-02 00:00:00,8709
OK,Court,Oklahoma Administrative Office Of The Courts,Woods,2024-05-02 00:00:00,10319
OK,DOC,Ok Dept Of Corrections,Washington,2024-05-02 00:00:00,10793
OK,Arrest,Arrest/Us/National/Arrests,Okmulgee County,2025-08-04 00:00:00,41
OK,Court,Oklahoma Administrative Office Of The Courts,Washita,2025-07-16 00:00:00,11917
OK,Court,Uncategorized,Payne,2024-05-02 00:00:00,979
OK,DOC,Ok Dept Of Corrections,Osage,2024-05-02 00:00:00,7778
OK,Court,Oklahoma Administrative Office Of The Courts,Ellis,2024-05-02 00:00:00,1031
OK,Warrant,Ok Marshals Most Wanted,,2024-05-02 00:00:00,1
OK,Court,Oklahoma Administrative Office Of The Courts,Greer,2025-07-16 00:00:00,18687
OK,DOC,Oklahoma Violent Offender Registry,,2025-07-16 00:00:00,6911
OK,Court,Oklahoma Administrative Office Of The Courts,Carter,2025-07-16 00:00:00,104625
OK,DOC,Ok Dept Of Corrections,Latimer,2024-05-02 00:00:00,2081
OK,DOC,Ok Dept Of Corrections,Mcclain,2024-05-02 00:00:00,6468
OK,DOC,Ok Dept Of Corrections,Wagoner,2024-05-02 00:00:00,6915
OK,Court,Oklahoma Administrative Office Of The Courts,Comanche,2024-05-02 00:00:00,62533
OK,Arrest,Oklahoma Arrest,Okmulgee County,2025-07-25 00:00:00,264
OK,Court,Oklahoma Administrative Office Of The Courts,Major,2025-07-16 00:00:00,18697
OK,Arrest,Pushmataha County,,2024-05-02 00:00:00,767
OK,Arrest,Tulsa County,Tulsa,2025-07-07 00:00:00,638130
OK,Court,Oklahoma Administrative Office Of The Courts,Beckham,2025-07-16 00:00:00,78377
OK,Arrest,Oklahoma Arrest,Grady County,2025-07-25 00:00:00,388
OK,Court,Oklahoma Administrative Office Of The Courts,Roger Mills,2024-05-02 00:00:00,1362
OK,DOC,Ok Dept Of Corrections,Grady,2024-05-02 00:00:00,11095
OK,Arrest,Cimarron County,,2025-07-07 00:00:00,281
OK,Court,Oklahoma Administrative Office Of The Courts,Grant,2024-05-02 00:00:00,13945
OK,Arrest,Mayes County,,2024-05-02 00:00:00,473
OK,Arrest,Pottawatomie County,Pottawatomie,2025-07-07 00:00:00,63737
OK,DOC,Ok Dept Of Corrections,Craig,2024-05-02 00:00:00,3048
OK,Arrest,Arrest/Us/National/Arrests,Comanche County,2025-08-04 00:00:00,98
OK,Arrest,Latimer County,,2024-05-02 00:00:00,431
OK,Arrest,Oklahoma Arrest,Mayes County,2025-07-25 00:00:00,424
OK,DOC,Ok Dept Of Corrections,Mccurtain,2024-05-02 00:00:00,8132
OK,DOC,Ok Dept Of Corrections,Payne,2024-05-02 00:00:00,11654
OK,DOC,Ok Dept Of Corrections,Coal,2024-05-02 00:00:00,1694
OK,Arrest,Love County,,2025-07-07 00:00:00,2377
OK,Court,Oklahoma Administrative Office Of The Courts,Dewey,2025-07-16 00:00:00,23410
OK,Arrest,Osage County,Osage,2025-07-07 00:00:00,71655
OK,Court,Oklahoma Administrative Office Of The Courts,Garvin,2025-07-16 00:00:00,79681
OK,Arrest,Custer County,Custer,2025-07-07 00:00:00,3710
OK,Court,Oklahoma Administrative Office Of The Courts,Kiowa,2025-07-16 00:00:00,27104
OK,Arrest,Arrest/Us/National/Arrests,Grady County,2025-08-04 00:00:00,56
OK,DOC,Ok Dept Of Corrections,Beaver,2024-05-02 00:00:00,911
OK,Arrest,Oklahoma Arrest,Caddo County,2025-07-25 00:00:00,222
OK,Arrest,Canadian County,Canadian,2025-07-07 00:00:00,7121
OK,Arrest,Mcclain County,Mcclain,2025-07-07 00:00:00,23494
OK,DOC,Ok Dept Of Corrections,Stephens,2024-05-02 00:00:00,12775
OK,DOC,Ok Dept Of Corrections,Cleveland,2024-05-02 00:00:00,29817
OK,DOC,Ok Dept Of Corrections,Jackson,2024-05-02 00:00:00,6492
OK,Arrest,Arrest/Us/National/Arrests,Mayes County,2025-08-04 00:00:00,49
OK,Court,Oklahoma Administrative Office Of The Courts,Woodward,2025-07-16 00:00:00,25011
OK,Court,Oklahoma Administrative Office Of The Courts,Canadian,2024-05-02 00:00:00,36643
OK,DOC,Ok Dept Of Corrections,Blaine,2024-05-02 00:00:00,2692
OK,DOC,Ok Dept Of Corrections,Creek,2024-05-02 00:00:00,15866
OK,DOC,Ok Dept Of Corrections,Pontotoc,2024-05-02 00:00:00,8725
OK,DOC,Ok Dept Of Corrections,Tulsa,2024-05-02 00:00:00,131179
OK,DOC,Ok Dept Of Corrections,,2024-05-02 00:00:00,104811
OK,Arrest,Oklahoma Arrest,Bryan County,2025-07-25 00:00:00,453
OK,Arrest,Garfield County,,2024-05-02 00:00:00,630
OK,SOR,Oklahoma Sex Offender Registry,,2024-05-02 00:00:00,22102
OK,Arrest,Carter County,Carter,2025-07-07 00:00:00,58310
OK,Court,Oklahoma Administrative Office Of The Courts,Stephens,2025-07-16 00:00:00,40027
OK,Arrest,Payne County,Payne,2025-07-07 00:00:00,7133
OK,DOC,Ok Dept Of Corrections,Woods,2024-05-02 00:00:00,922
OK,SOR,Oklahoma Sex Offender Registry,,2024-05-02 00:00:00,1
OK,Arrest,Oklahoma Arrest,Comanche County,2025-07-25 00:00:00,666
OK,Court,Oklahoma Administrative Office Of The Courts,Grady,2025-07-16 00:00:00,115133
OK,DOC,Ok Dept Of Corrections,Caddo,2024-05-02 00:00:00,8935
OK,DOC,Ok Dept Of Corrections,Johnston,2024-05-02 00:00:00,2364
OK,DOC,Ok Dept Of Corrections,Tillman,2024-05-02 00:00:00,1835
OK,Court,Oklahoma Administrative Office Of The Courts,Washington,2025-07-16 00:00:00,41276
OK,Court,Oklahoma Administrative Office Of The Courts,Pushmataha,2024-05-02 00:00:00,4646
OK,DOC,Ok Dept Of Corrections,Atoka,2024-05-02 00:00:00,4738
OK,Court,Oklahoma Administrative Office Of The Courts,Bryan,2025-07-16 00:00:00,124801
OK,DOC,Ok Dept Of Corrections,Comanche,2024-05-02 00:00:00,20348
OK,Court,Oklahoma Administrative Office Of The Courts,Osage,2025-07-16 00:00:00,54131
OK,Arrest,Mcclain County,,2024-05-02 00:00:00,593
OK,DOC,Ok Dept Of Corrections,Mcintosh,2024-05-02 00:00:00,3887
OR,Arrest,Hood River County,,2025-07-07 00:00:00,4604
OR,Court,Or Admin Office Of Courts,Clatsop,2024-05-02 00:00:00,207678
OR,DOC,Oregon Department Of Corrections,Douglas,2024-05-02 00:00:00,13754
OR,Arrest,Washington County,Washington,2024-06-21 00:00:00,170597
OR,Court,Or Admin Office Of Courts,Benton,2024-05-02 00:00:00,195779
OR,DOC,Oregon Department Of Corrections,Marion,2024-05-02 00:00:00,34918
OR,Court,Or Aoc,Clackamas,2025-07-16 00:00:00,14963
OR,Arrest,Oregon Arrest,,2025-05-15 00:00:00,10953
OR,Arrest,Oregon Arrest,Multnomah County,2025-07-27 00:00:00,5961
OR,Arrest,Lane County,,2024-05-02 00:00:00,297
OR,Arrest,Lincoln County,Lincoln,2025-07-07 00:00:00,48516
OR,Arrest,Benton County,Benton,2025-07-07 00:00:00,35406
OR,Arrest,Morrow County,,2024-05-02 00:00:00,800
OR,Arrest,Wasco County,,2024-05-02 00:00:00,79
OR,Court,Or Admin Office Of Courts,Baker,2024-05-02 00:00:00,7683
OR,Arrest,Klamath County,Klamath,2025-07-07 00:00:00,10780
OR,Court,Or Aoc,Douglas,2025-07-16 00:00:00,4429
OR,Court,Or Admin Office Of Courts,Umatilla,2024-05-02 00:00:00,295235
OR,DOC,Oregon Department Of Corrections,Josephine,2024-05-02 00:00:00,10417
OR,Court,Or Aoc,Marion,2025-07-16 00:00:00,15584
OR,Warrant,Or Doc Most Wanted,,2024-05-02 00:00:00,5
OR,Arrest,Lincoln County,,2024-05-02 00:00:00,64
OR,Court,Or Admin Office Of Courts,Jackson,2024-05-02 00:00:00,245820
OR,Court,Or Aoc,Yamhill,2025-07-16 00:00:00,5341
OR,DOC,Oregon Department Of Corrections,Yamhill,2024-05-02 00:00:00,13268
OR,Warrant,Or Umatilla Most Wanted 1,,2024-05-02 00:00:00,490
OR,Arrest,Marion County,Marion,2025-07-07 00:00:00,181176
OR,Arrest,Wasco County,Wasco,2025-07-07 00:00:00,15667
OR,SOR,Oregon Sex Offender Registry,,2024-05-02 00:00:00,5465
OR,DOC,Oregon Department Of Corrections,Grant,2024-05-02 00:00:00,1158
OR,DOC,Oregon Department Of Corrections,Multnomah,2024-05-02 00:00:00,87475
OR,Arrest,Pinellas County,,2025-02-24 00:00:00,1
OR,Arrest,Oregon Arrest,Deschutes County,2025-07-25 00:00:00,1131
OR,Court,Or Admin Office Of Courts,Deschutes,2024-05-02 00:00:00,425243
OR,Court,Or Aoc,,2025-07-16 00:00:00,62990
OR,Court,Or Admin Office Of Courts,Jefferson,2024-05-02 00:00:00,147945
OR,Arrest,Oregon Arrest,Morrow County,2025-07-25 00:00:00,742
OR,Arrest,Oregon Arrest,Linn County,2025-07-25 00:00:00,154
OR,Arrest,Uncategorized,,2024-05-02 00:00:00,67655
OR,Arrest,Oregon Arrest,Baker County,2025-07-25 00:00:00,68
OR,Arrest,Jefferson County,,2024-05-02 00:00:00,28
OR,Arrest,Umatilla County,Umatilla,2025-07-07 00:00:00,67351
OR,Court,Or Admin Office Of Courts,Wheeler,2024-05-02 00:00:00,578
OR,Arrest,Baker County,Baker,2025-07-07 00:00:00,1295
OR,Arrest,Marion County,,2024-05-02 00:00:00,395
OR,Court,Or Admin Office Of Courts,Tillamook,2024-05-02 00:00:00,34257
OR,Court,Or Aoc,Multnomah,2025-07-16 00:00:00,42472
OR,DOC,Oregon Department Of Corrections,Columbia,2024-05-02 00:00:00,5008
OR,DOC,Oregon Department Of Corrections,Curry,2024-05-02 00:00:00,3254
OR,DOC,Oregon Department Of Corrections,,2024-05-02 00:00:00,45867
OR,DOC,Oregon Department Of Corrections,Union,2024-05-02 00:00:00,2732
OR,DOC,Oregon Department Of Corrections,Polk,2024-05-02 00:00:00,9909
OR,Court,Or Aoc,Lincoln,2025-07-16 00:00:00,4796
OR,DOC,Oregon Department Of Corrections,Lincoln,2024-05-02 00:00:00,7646
OR,Arrest,Curry County,,2025-07-07 00:00:00,520
OR,Arrest,Oregon Arrest,Polk County,2025-07-25 00:00:00,390
OR,DOC,Oregon Department Of Corrections,,2025-08-04 00:00:00,13116
OR,Arrest,Arrest/Us/National/Arrests,Columbia County,2025-08-04 00:00:00,43
OR,Arrest,Oregon Arrest,Benton County,2025-07-25 00:00:00,168
OR,Arrest,Arrest/Us/National/Arrests,Crook County,2025-08-04 00:00:00,32
OR,Court,Or Admin Office Of Courts,Lane,2024-05-02 00:00:00,443813
OR,Arrest,Oregon Arrest,Curry County,2025-07-25 00:00:00,67
OR,Arrest,Morrow County Sheriffs Office,,2025-05-16 00:00:00,434
OR,Court,Or Admin Office Of Courts,Gilliam,2024-05-02 00:00:00,1521
OR,Arrest,Arrest Log,,2024-05-02 00:00:00,3
OR,Arrest,Umatilla County,,2024-05-02 00:00:00,95
OR,Court,Or Admin Office Of Courts,Marion,2024-05-02 00:00:00,437617
OR,DOC,Oregon Department Of Corrections,Tillamook,2024-05-02 00:00:00,5191
OR,Court,Or Admin Office Of Courts,Wasco,2024-05-02 00:00:00,173821
OR,Arrest,Douglas County,,2024-05-02 00:00:00,107
OR,DOC,Oregon Department Of Corrections,Harney,2024-05-02 00:00:00,1227
OR,Arrest,Oregon Arrest,Columbia County,2025-07-25 00:00:00,291
OR,Arrest,Crook County,Crook,2025-07-07 00:00:00,40162
OR,Arrest,Morrow County Sheriff''S Office,,2025-02-14 00:00:00,195
OR,Arrest,Oregon Arrest,Umatilla County,2025-07-25 00:00:00,742
OR,DOC,Oregon Department Of Corrections,Sherman,2024-05-02 00:00:00,755
OR,Arrest,Yamhill County,,2024-05-02 00:00:00,862
OR,Court,Or Admin Office Of Courts,Lincoln,2024-05-02 00:00:00,217408
OR,Arrest,Josephine County,,2024-05-02 00:00:00,789
OR,DOC,Oregon Department Of Corrections,Malheur,2024-05-02 00:00:00,6133
OR,Court,Or Admin Office Of Courts,Grant,2024-05-02 00:00:00,5644
OR,Arrest,Clatsop County,Clatsop,2025-07-07 00:00:00,18566
OR,Arrest,Benton County,,2024-05-02 00:00:00,42
OR,Warrant,Or Malheur Most Wanted,,2024-05-02 00:00:00,119
OR,Warrant,Or Lincoln Most Wanted,,2024-05-02 00:00:00,104
OR,Court,Or Admin Office Of Courts,Lake,2024-05-02 00:00:00,39558
OR,Court,Or Admin Office Of Courts,Curry,2024-05-02 00:00:00,104845
OR,Court,Or Admin Office Of Courts,Polk,2024-05-02 00:00:00,179702
OR,Arrest,Union County,Union,2024-05-02 00:00:00,6362
OR,Arrest,Deschutes County,,2024-05-02 00:00:00,671
OR,DOC,Oregon Department Of Corrections,Klamath,2024-05-02 00:00:00,15651
OR,Arrest,Polk County,Polk,2025-07-07 00:00:00,39537
OR,Arrest,Tillamook County,,2025-07-07 00:00:00,1608
OR,Court,Or Admin Office Of Courts,,2024-05-02 00:00:00,676083
OR,SOR,Oregon Sex Offender Registry,,2025-08-04 00:00:00,3522
OR,Court,Or Admin Office Of Courts,Clackamas,2024-05-02 00:00:00,683252
OR,DOC,Oregon Department Of Corrections,Clackamas,2024-05-02 00:00:00,44139
OR,Arrest,Oregon Arrest,Marion County,2025-07-25 00:00:00,930
OR,Arrest,Lane County,Lane,2025-07-07 00:00:00,266293
OR,DOC,Oregon Department Of Corrections,Coos,2024-05-02 00:00:00,8244
OR,Court,Or Admin Office Of Courts,Linn,2024-05-02 00:00:00,238337
OR,DOC,Oregon Department Of Corrections,Deschutes,2024-05-02 00:00:00,14850
OR,DOC,Oregon Department Of Corrections,Jefferson,2024-05-02 00:00:00,3288
