state_header,jurisdiction,process,search_cost,ten_year_surcharge,court_fee,access_fee,state
TENNESSEE | General Sessions and Criminal ( F/M ),Weakley,Auto FE,1.7,0.0,0.0,0.0,TENNESSEE
TENNESSEE | General Sessions and Criminal ( F/M ),White,Processor,6.1,1.5,0.0,0.0,TENNESSEE
TENNESSEE | General Sessions and Criminal ( F/M ),Williamson,Auto FE,1.7,0.0,0.0,0.0,TENNESSEE
TENNESSEE | General Sessions and Criminal ( F/M ),Wilson,Auto FE,1.7,0.0,0.0,0.0,TENNESSEE
"TEXAS | District, County ( F/M )",Anderson,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Andrews,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Angelina,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Aransas,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Archer,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Armstrong,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Atascosa,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Austin,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Bailey,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Bandera,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Bastrop,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Baylor,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Bee,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Bell,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Bexar,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Blanco,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Borden,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Bosque,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Bowie,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Brazoria,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Brazos,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Brewster,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Briscoe,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Brooks,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Brown,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Burleson,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Burnet,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Caldwell,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Calhoun,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Callahan,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Cameron,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Camp,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Carson,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Cass,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Castro,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Chambers,Auto + Processor,1.45,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Cherokee,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Childress,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Clay,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Cochran,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Coke,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Coleman,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Collin,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Collingsworth,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Colorado,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Comal,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Comanche,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Concho,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Cooke,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Coryell,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Cottle,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Crane,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Crockett,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Crosby,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Culberson,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Dallam,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Dallas,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Dawson,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",De Witt,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Deaf Smith,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Delta,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Denton,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Dickens,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Dimmit,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Donley,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Duval,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Eastland,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Ector,Auto + Vendor,1.45,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Edwards,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",El Paso,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Ellis,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Erath,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Falls,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Fannin,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Fayette,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Fisher,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Floyd,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Foard,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Fort Bend,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Franklin,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Freestone,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Frio,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Gaines,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Galveston,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Garza,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Gillespie,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Glasscock,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Goliad,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Gonzales,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Gray,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Grayson,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Gregg,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Grimes,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Guadalupe,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Hale,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Hall,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Hamilton,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Hansford,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Hardeman,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Hardin,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Harris,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Harrison,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Hartley,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Haskell,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Hays,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Hemphill,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Henderson,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Hidalgo,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Hill,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Hockley,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Hood,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Hopkins,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Houston,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Howard,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Hudspeth,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Hunt,Auto + Vendor,1.45,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Hutchinson,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Irion,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Jack,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Jackson,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Jasper,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Jeff Davis,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Jefferson,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Jim Hogg,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Jim Wells,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Johnson,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Jones,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Karnes,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Kaufman,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Kendall,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Kenedy,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Kent,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Kerr,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Kimble,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",King,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Kinney,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Kleberg,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Knox,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",La Salle,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Lamar,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Lamb,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Lampasas,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Lavaca,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Lee,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Leon,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Liberty,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Limestone,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Lipscomb,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Live Oak,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Llano,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Loving,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Lubbock,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Lynn,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Madison,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Marion,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Martin,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Mason,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Matagorda,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Maverick,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",McCulloch,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",McMullen,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Mclennan,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Medina,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Menard,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Midland,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Milam,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Mills,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Mitchell,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Montague,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Montgomery,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Moore,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Morris,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Motley,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Nacogdoches,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Navarro,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Newton,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Nolan,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Nueces,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Ochiltree,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Oldham,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Orange,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Palo Pinto,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Panola,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Parker,Auto + Processor,1.45,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Parmer,Vendor,3.4,1.5,5.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Pecos,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Polk,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Potter,Auto + Vendor,1.45,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Presidio,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Rains,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Randall,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Reagan,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Real,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Red River,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Reeves,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Refugio,Vendor,3.4,1.5,10.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Roberts,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Robertson,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Rockwall,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Runnels,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Rusk,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Sabine,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",San Augustine,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",San Jacinto,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",San Patricio,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",San Saba,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Schleicher,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Scurry,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Shackelford,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Shelby,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Sherman,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Smith,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Somervell,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Starr,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Statewide,Auto FE,2.55,0.0,3.35,3.35,TEXAS
"TEXAS | District, County ( F/M )",Stephens,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Sterling,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Stonewall,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Sutton,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Swisher,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Tag Search,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Tarrant,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Taylor,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Terrell,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Terry,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Throckmorton,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Titus,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Tom Green,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Travis,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Trinity,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Tyler,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Upshur,Auto + Vendor,1.45,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Upton,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Uvalde,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Val Verde,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Van Zandt,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Victoria,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Walker,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Waller,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Ward,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Washington,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Webb,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Wharton,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Wheeler,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Wichita,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Wilbarger,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Willacy,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Williamson,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Wilson,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Winkler,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Wise,Processor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Wood,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Yoakum,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Young,Auto FE,1.45,0.0,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Zapata,Vendor,3.4,1.5,0.0,0.0,TEXAS
"TEXAS | District, County ( F/M )",Zavala,Vendor,3.4,1.5,0.0,0.0,TEXAS
"UTAH | District, Justice ( F/M )",Beaver,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Box Elder,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Cache,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Carbon,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Daggett,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Davis,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Duchesne,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Emery,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Garfield,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Grand,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Iron,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Juab,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Kane,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Millard,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Morgan,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Piute,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Rich,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Salt Lake,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",San Juan,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Sanpete,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Sevier,Auto FE,0.0,0.0,0.35,0.35,UTAH
"UTAH | District, Justice ( F/M )",Statewide,Auto FE,2.55,0.0,0.35,0.35,UTAH
